TransactionID,OrderID,Order Date,Quantity,ProductID,RepID,ChannelID,PaymentID,SegmentID,CustomerID
TRX100397,ORD664260,27/03/2022,6,P5107,R1001,C-1002,PM-1123,SID-1001,C27679
TRX101846,ORD549526,27/03/2022,2,P0481,R1002,C-1001,PM-1124,SID-1002,C26673
TRX103132,ORD654530,27/03/2022,3,P1840,R1001,C-1001,PM-1125,SID-1003,C27244
TRX104796,ORD520300,27/03/2022,5,P6454,R1002,C-1002,PM-1126,SID-1001,C22672
TRX101503,ORD579696,28/03/2022,1,P4101,R1003,C-1003,PM-1127,SID-1002,C26271
TRX101895,ORD535208,28/03/2022,4,P2359,R1004,C-1004,PM-1122,SID-1001,C28234
TRX102278,ORD681626,28/03/2022,2,P7251,R1005,C-1001,PM-1123,SID-1002,C23541
TRX102743,ORD674670,29/03/2022,6,P4495,R1006,C-1002,PM-1124,SID-1003,C23526
TRX103617,ORD666176,29/03/2022,5,P0225,R1007,C-1003,PM-1125,SID-1001,C26479
TRX103933,ORD671500,29/03/2022,9,P1894,R1001,C-1004,PM-1126,SID-1002,C20420
TRX104934,ORD621822,29/03/2022,6,P4355,R1002,C-1001,PM-1127,SID-1003,C27082
TRX100043,ORD608258,30/03/2022,6,P4309,R1003,C-1002,PM-1122,SID-1004,C22334
TRX101323,ORD653232,30/03/2022,4,P2707,R1004,C-1003,PM-1123,SID-1001,C26039
TRX104998,ORD563529,30/03/2022,5,P7603,R1005,C-1004,PM-1124,SID-1002,C21225
TRX101044,ORD655410,31/03/2022,7,P8444,R1006,C-1002,PM-1125,SID-1003,C29961
TRX101691,ORD683227,31/03/2022,4,P1566,R1007,C-1002,PM-1126,SID-1004,C29709
TRX101814,ORD590833,31/03/2022,3,P3193,R1008,C-1003,PM-1127,SID-1001,C24476
TRX101844,ORD526429,31/03/2022,5,P9484,R1009,C-1002,PM-1122,SID-1002,C27462
TRX103518,ORD563317,31/03/2022,5,P2653,R1010,C-1003,PM-1123,SID-1003,C28379
TRX104713,ORD618519,31/03/2022,5,P0126,R1001,C-1004,PM-1124,SID-1004,C28782
TRX100374,ORD580204,01/04/2022,3,P6794,R1002,C-1002,PM-1125,SID-1001,C20797
TRX100464,ORD585341,01/04/2022,4,P5552,R1003,C-1002,PM-1126,SID-1001,C20215
TRX101829,ORD519125,01/04/2022,4,P7834,R1004,C-1002,PM-1127,SID-1002,C29994
TRX102520,ORD591052,01/04/2022,6,P1628,R1005,C-1002,PM-1122,SID-1001,C29637
TRX102953,ORD500793,01/04/2022,3,P5107,R1006,C-1002,PM-1123,SID-1002,C20870
TRX103443,ORD599589,01/04/2022,3,P0481,R1006,C-1002,PM-1124,SID-1003,C24971
TRX103000,ORD576354,02/04/2022,5,P1840,R1001,C-1003,PM-1125,SID-1004,C21106
TRX103889,ORD642964,02/04/2022,3,P6454,R1002,C-1002,PM-1126,SID-1001,C22795
TRX101231,ORD626446,03/04/2022,4,P4101,R1003,C-1003,PM-1127,SID-1002,C27415
TRX102136,ORD522149,03/04/2022,1,P2359,R1004,C-1004,PM-1122,SID-1003,C24426
TRX102168,ORD527798,03/04/2022,8,P7251,R1005,C-1002,PM-1123,SID-1001,C22427
TRX102460,ORD614750,03/04/2022,3,P4495,R1006,C-1003,PM-1124,SID-1002,C24253
TRX100057,ORD633113,04/04/2022,7,P0225,R1007,C-1004,PM-1125,SID-1001,C21684
TRX100808,ORD689636,04/04/2022,4,P1894,R1008,C-1002,PM-1126,SID-1002,C26358
TRX101476,ORD635761,04/04/2022,7,P4355,R1009,C-1003,PM-1127,SID-1003,C25468
TRX102046,ORD664890,04/04/2022,5,P4309,R1010,C-1004,PM-1122,SID-1001,C22248
TRX102633,ORD558340,04/04/2022,4,P2707,R1001,C-1001,PM-1123,SID-1002,C28222
TRX104244,ORD559731,04/04/2022,2,P7603,R1001,C-1002,PM-1124,SID-1003,C28807
TRX104355,ORD589850,04/04/2022,3,P8444,R1002,C-1003,PM-1125,SID-1004,C22894
TRX104493,ORD613327,04/04/2022,5,P1566,R1001,C-1004,PM-1126,SID-1001,C29800
TRX104765,ORD631866,04/04/2022,1,P3193,R1002,C-1001,PM-1127,SID-1002,C21785
TRX100523,ORD526149,05/04/2022,7,P9484,R1003,C-1002,PM-1122,SID-1003,C22968
TRX101095,ORD630842,05/04/2022,6,P2653,R1004,C-1001,PM-1123,SID-1004,C20787
TRX103228,ORD508227,05/04/2022,2,P0126,R1005,C-1001,PM-1124,SID-1001,C20377
TRX103446,ORD580029,05/04/2022,2,P6794,R1006,C-1002,PM-1125,SID-1002,C27173
TRX103470,ORD633250,05/04/2022,4,P5552,R1007,C-1003,PM-1126,SID-1003,C25771
TRX104399,ORD692092,05/04/2022,2,P7834,R1001,C-1004,PM-1127,SID-1004,C29804
TRX102749,ORD588173,06/04/2022,9,P1628,R1002,C-1001,PM-1122,SID-1001,C27055
TRX104511,ORD676608,06/04/2022,4,P5107,R1003,C-1002,PM-1123,SID-1001,C24940
TRX104941,ORD638682,06/04/2022,4,P0481,R1004,C-1003,PM-1124,SID-1002,C25496
TRX100117,ORD677666,07/04/2022,2,P1840,R1005,C-1004,PM-1125,SID-1001,C23451
TRX102552,ORD618243,07/04/2022,5,P6454,R1006,C-1001,PM-1126,SID-1002,C24717
TRX104610,ORD507725,07/04/2022,3,P4101,R1007,C-1002,PM-1127,SID-1003,C26486
TRX101777,ORD611773,08/04/2022,4,P2359,R1008,C-1003,PM-1122,SID-1004,C25385
TRX101858,ORD554570,08/04/2022,7,P7251,R1009,C-1004,PM-1123,SID-1001,C21463
TRX103795,ORD575503,09/04/2022,4,P4495,R1010,C-1002,PM-1124,SID-1002,C21070
TRX104278,ORD507288,09/04/2022,4,P0225,R1001,C-1002,PM-1125,SID-1003,C23717
TRX104281,ORD556377,09/04/2022,7,P1894,R1002,C-1003,PM-1126,SID-1001,C28520
TRX102120,ORD572806,10/04/2022,4,P4355,R1003,C-1002,PM-1127,SID-1002,C29647
TRX102518,ORD535013,10/04/2022,2,P4309,R1004,C-1003,PM-1122,SID-1001,C29326
TRX102670,ORD656627,10/04/2022,5,P2707,R1005,C-1004,PM-1123,SID-1002,C21728
TRX103227,ORD616690,10/04/2022,1,P7603,R1006,C-1002,PM-1124,SID-1003,C25134
TRX104276,ORD541353,10/04/2022,5,P8444,R1006,C-1002,PM-1125,SID-1001,C27003
TRX104523,ORD507200,10/04/2022,3,P1566,R1001,C-1002,PM-1126,SID-1002,C25108
TRX101154,ORD645519,11/04/2022,4,P3193,R1002,C-1002,PM-1127,SID-1003,C23858
TRX103581,ORD613798,11/04/2022,5,P9484,R1003,C-1002,PM-1122,SID-1004,C21167
TRX103991,ORD557390,11/04/2022,4,P2653,R1004,C-1002,PM-1123,SID-1001,C22105
TRX101455,ORD659219,12/04/2022,6,P0126,R1005,C-1003,PM-1124,SID-1002,C29374
TRX103850,ORD565846,12/04/2022,3,P6794,R1006,C-1002,PM-1125,SID-1003,C26051
TRX104064,ORD540063,12/04/2022,2,P5552,R1007,C-1003,PM-1126,SID-1004,C21807
TRX100287,ORD561919,13/04/2022,3,P7834,R1008,C-1004,PM-1127,SID-1001,C22988
TRX100545,ORD558667,13/04/2022,4,P1628,R1009,C-1002,PM-1122,SID-1002,C23365
TRX100638,ORD502841,13/04/2022,4,P5107,R1010,C-1003,PM-1123,SID-1003,C24742
TRX104345,ORD680947,13/04/2022,4,P0481,R1001,C-1004,PM-1124,SID-1004,C28349
TRX100255,ORD656556,14/04/2022,3,P1840,R1001,C-1002,PM-1125,SID-1001,C20468
TRX101274,ORD655064,14/04/2022,6,P6454,R1002,C-1003,PM-1126,SID-1001,C26258
TRX102093,ORD628740,14/04/2022,6,P4101,R1001,C-1004,PM-1127,SID-1002,C24637
TRX102121,ORD632822,14/04/2022,4,P2359,R1002,C-1001,PM-1122,SID-1001,C28408
TRX102297,ORD576636,14/04/2022,1,P7251,R1003,C-1002,PM-1123,SID-1002,C27759
TRX103619,ORD592233,14/04/2022,4,P4495,R1004,C-1003,PM-1124,SID-1003,C25499
TRX104036,ORD580448,14/04/2022,3,P0225,R1005,C-1004,PM-1125,SID-1004,C27580
TRX104434,ORD697690,14/04/2022,4,P1894,R1006,C-1001,PM-1126,SID-1001,C22460
TRX100369,ORD601756,15/04/2022,3,P4355,R1007,C-1002,PM-1127,SID-1002,C28516
TRX102138,ORD693080,15/04/2022,3,P4309,R1001,C-1001,PM-1122,SID-1003,C26290
TRX104656,ORD679500,15/04/2022,2,P2707,R1002,C-1001,PM-1123,SID-1001,C26303
TRX100824,ORD513876,16/04/2022,4,P7603,R1003,C-1002,PM-1124,SID-1002,C29939
TRX100974,ORD557745,16/04/2022,4,P8444,R1004,C-1003,PM-1125,SID-1001,C27548
TRX101394,ORD565525,16/04/2022,3,P1566,R1005,C-1004,PM-1126,SID-1002,C21731
TRX102210,ORD672157,16/04/2022,5,P3193,R1006,C-1001,PM-1127,SID-1003,C22955
TRX102588,ORD602281,16/04/2022,4,P9484,R1007,C-1002,PM-1122,SID-1001,C27501
TRX100654,ORD617181,17/04/2022,4,P2653,R1008,C-1003,PM-1123,SID-1002,C20886
TRX101719,ORD554360,17/04/2022,2,P0126,R1009,C-1004,PM-1124,SID-1003,C27111
TRX103250,ORD684165,17/04/2022,5,P6794,R1010,C-1001,PM-1125,SID-1004,C22929
TRX101307,ORD527827,18/04/2022,3,P5552,R1001,C-1002,PM-1126,SID-1001,C25323
TRX101451,ORD517661,18/04/2022,3,P7834,R1002,C-1003,PM-1127,SID-1002,C20235
TRX101630,ORD545653,18/04/2022,7,P1628,R1003,C-1004,PM-1122,SID-1003,C26058
TRX102302,ORD567832,18/04/2022,2,P5107,R1004,C-1002,PM-1123,SID-1004,C29368
TRX103466,ORD505195,18/04/2022,2,P0481,R1005,C-1002,PM-1124,SID-1001,C27018
TRX104586,ORD680775,19/04/2022,2,P1840,R1006,C-1003,PM-1125,SID-1002,C23046
TRX100834,ORD617695,20/04/2022,2,P6454,R1006,C-1002,PM-1126,SID-1003,C25769
TRX101740,ORD544370,20/04/2022,5,P4101,R1001,C-1003,PM-1127,SID-1004,C22805
TRX102776,ORD666836,20/04/2022,1,P2359,R1002,C-1004,PM-1122,SID-1001,C22338
TRX103093,ORD541971,20/04/2022,2,P7251,R1003,C-1002,PM-1123,SID-1001,C22802
TRX103837,ORD671296,20/04/2022,1,P4495,R1004,C-1002,PM-1124,SID-1002,C23066
TRX104169,ORD686542,20/04/2022,3,P0225,R1005,C-1002,PM-1125,SID-1001,C24252
TRX100234,ORD517974,21/04/2022,1,P1894,R1006,C-1002,PM-1126,SID-1002,C28825
TRX104183,ORD667256,21/04/2022,2,P4355,R1007,C-1002,PM-1127,SID-1003,C20173
TRX104616,ORD516833,21/04/2022,3,P4309,R1008,C-1002,PM-1122,SID-1004,C26647
TRX100809,ORD564962,22/04/2022,7,P2707,R1009,C-1003,PM-1123,SID-1001,C22369
TRX100966,ORD647092,22/04/2022,3,P7603,R1010,C-1002,PM-1124,SID-1002,C25366
TRX103330,ORD567781,22/04/2022,1,P8444,R1001,C-1003,PM-1125,SID-1003,C20716
TRX103856,ORD555119,22/04/2022,2,P1566,R1001,C-1004,PM-1126,SID-1001,C26120
TRX104421,ORD632523,22/04/2022,3,P3193,R1002,C-1002,PM-1127,SID-1002,C21797
TRX104471,ORD630770,22/04/2022,5,P9484,R1001,C-1003,PM-1122,SID-1001,C29628
TRX104742,ORD550969,22/04/2022,4,P2653,R1002,C-1004,PM-1123,SID-1002,C28230
TRX104820,ORD586177,23/04/2022,4,P0126,R1003,C-1002,PM-1124,SID-1003,C25426
TRX101480,ORD516258,23/04/2022,3,P6794,R1004,C-1003,PM-1125,SID-1001,C28755
TRX103398,ORD699095,24/04/2022,5,P5552,R1005,C-1004,PM-1126,SID-1002,C25337
TRX102009,ORD564971,24/04/2022,3,P7834,R1006,C-1001,PM-1127,SID-1003,C24753
TRX102442,ORD544608,24/04/2022,5,P1628,R1007,C-1002,PM-1122,SID-1004,C21100
TRX103430,ORD693111,25/04/2022,2,P5107,R1001,C-1003,PM-1123,SID-1001,C20369
TRX100086,ORD659177,25/04/2022,4,P0481,R1002,C-1004,PM-1124,SID-1002,C24766
TRX101097,ORD603320,25/04/2022,4,P1840,R1003,C-1001,PM-1125,SID-1003,C24281
TRX102732,ORD657351,25/04/2022,3,P6454,R1004,C-1002,PM-1126,SID-1004,C23748
TRX103688,ORD532669,26/04/2022,7,P4101,R1005,C-1001,PM-1127,SID-1001,C24441
TRX101579,ORD634001,26/04/2022,5,P2359,R1006,C-1001,PM-1122,SID-1002,C28138
TRX102526,ORD675446,26/04/2022,1,P7251,R1007,C-1002,PM-1123,SID-1003,C25582
TRX103714,ORD654107,26/04/2022,3,P4495,R1008,C-1003,PM-1124,SID-1004,C25805
TRX104018,ORD643430,26/04/2022,3,P0225,R1009,C-1004,PM-1125,SID-1001,C24320
TRX104587,ORD544449,27/04/2022,5,P1894,R1010,C-1001,PM-1126,SID-1001,C27111
TRX100293,ORD526681,27/04/2022,5,P4355,R1001,C-1002,PM-1127,SID-1002,C22929
TRX101587,ORD613096,27/04/2022,3,P4309,R1002,C-1003,PM-1122,SID-1001,C25323
TRX104120,ORD675403,28/04/2022,4,P2707,R1003,C-1004,PM-1123,SID-1002,C20235
TRX100286,ORD622191,28/04/2022,5,P7603,R1004,C-1001,PM-1124,SID-1003,C26058
TRX101900,ORD588182,29/04/2022,4,P8444,R1005,C-1002,PM-1125,SID-1004,C29368
TRX100167,ORD508663,29/04/2022,6,P1566,R1006,C-1003,PM-1126,SID-1001,C27018
TRX102449,ORD648240,29/04/2022,1,P3193,R1006,C-1004,PM-1127,SID-1002,C23046
TRX102570,ORD614239,29/04/2022,3,P9484,R1001,C-1002,PM-1122,SID-1003,C25769
TRX103390,ORD518372,29/04/2022,3,P2653,R1002,C-1002,PM-1123,SID-1001,C22805
TRX104032,ORD634532,29/04/2022,5,P0126,R1003,C-1003,PM-1124,SID-1002,C22338
TRX104201,ORD653992,30/04/2022,2,P6794,R1004,C-1002,PM-1125,SID-1001,C22802
TRX100281,ORD638731,30/04/2022,2,P5552,R1005,C-1003,PM-1126,SID-1002,C23066
TRX103676,ORD576992,01/05/2022,4,P7834,R1006,C-1004,PM-1127,SID-1003,C24252
TRX100207,ORD512710,01/05/2022,3,P1628,R1007,C-1002,PM-1122,SID-1001,C28825
TRX100266,ORD577895,01/05/2022,4,P5107,R1008,C-1002,PM-1123,SID-1002,C20173
TRX102666,ORD621948,01/05/2022,5,P0481,R1009,C-1002,PM-1124,SID-1003,C26647
TRX104379,ORD621436,02/05/2022,4,P1840,R1010,C-1002,PM-1125,SID-1004,C22369
TRX102319,ORD632631,02/05/2022,4,P6454,R1001,C-1002,PM-1126,SID-1001,C25366
TRX103159,ORD641466,02/05/2022,2,P4101,R1001,C-1002,PM-1127,SID-1002,C20716
TRX103176,ORD557832,02/05/2022,3,P2359,R1002,C-1003,PM-1122,SID-1003,C26120
TRX103729,ORD549598,03/05/2022,4,P7251,R1001,C-1002,PM-1123,SID-1004,C21797
TRX100897,ORD685872,03/05/2022,6,P4495,R1002,C-1003,PM-1124,SID-1001,C29628
TRX101385,ORD679472,03/05/2022,5,P0225,R1003,C-1004,PM-1125,SID-1002,C28230
TRX102065,ORD619610,03/05/2022,3,P1894,R1004,C-1002,PM-1126,SID-1003,C25426
TRX103514,ORD648215,04/05/2022,8,P4355,R1005,C-1003,PM-1127,SID-1004,C27111
TRX100858,ORD595823,04/05/2022,4,P4309,R1006,C-1004,PM-1122,SID-1001,C22929
TRX102465,ORD612035,04/05/2022,3,P2707,R1007,C-1002,PM-1123,SID-1001,C25323
TRX102683,ORD597146,04/05/2022,3,P7603,R1001,C-1003,PM-1124,SID-1002,C20235
TRX103360,ORD678250,05/05/2022,5,P8444,R1002,C-1004,PM-1125,SID-1001,C26058
TRX100236,ORD500639,05/05/2022,7,P1566,R1003,C-1001,PM-1126,SID-1002,C29368
TRX100284,ORD620436,05/05/2022,6,P3193,R1004,C-1002,PM-1127,SID-1003,C27018
TRX101264,ORD637513,05/05/2022,6,P9484,R1005,C-1003,PM-1122,SID-1004,C23046
TRX101328,ORD630305,05/05/2022,2,P2653,R1006,C-1004,PM-1123,SID-1001,C25769
TRX102544,ORD575484,05/05/2022,3,P0126,R1007,C-1001,PM-1124,SID-1002,C22805
TRX103646,ORD515727,05/05/2022,4,P6794,R1008,C-1002,PM-1125,SID-1003,C22338
TRX103907,ORD582482,07/05/2022,8,P5552,R1009,C-1001,PM-1126,SID-1001,C22802
TRX101608,ORD553871,07/05/2022,6,P7834,R1010,C-1001,PM-1127,SID-1002,C23066
TRX102424,ORD662568,07/05/2022,1,P1628,R1001,C-1002,PM-1122,SID-1001,C24252
TRX103597,ORD549376,07/05/2022,4,P5107,R1002,C-1003,PM-1123,SID-1002,C28825
TRX103897,ORD591638,08/05/2022,6,P0481,R1003,C-1004,PM-1124,SID-1003,C20173
TRX100596,ORD677610,08/05/2022,3,P1840,R1004,C-1001,PM-1125,SID-1001,C26647
TRX102235,ORD633720,08/05/2022,4,P6454,R1005,C-1002,PM-1126,SID-1002,C22369
TRX102389,ORD640823,08/05/2022,4,P4101,R1006,C-1003,PM-1127,SID-1003,C25366
TRX103534,ORD696976,08/05/2022,4,P2359,R1006,C-1004,PM-1122,SID-1004,C20716
TRX104594,ORD676806,09/05/2022,4,P7251,R1001,C-1001,PM-1123,SID-1001,C26120
TRX101782,ORD673643,09/05/2022,5,P4495,R1002,C-1002,PM-1124,SID-1002,C21797
TRX103033,ORD594406,09/05/2022,4,P0225,R1003,C-1003,PM-1125,SID-1003,C29628
TRX104930,ORD597916,10/05/2022,2,P1894,R1004,C-1004,PM-1126,SID-1004,C28230
TRX101224,ORD542698,10/05/2022,6,P4355,R1005,C-1002,PM-1127,SID-1001,C25426
TRX101839,ORD674395,10/05/2022,1,P4309,R1006,C-1002,PM-1122,SID-1002,C28755
TRX102859,ORD616341,10/05/2022,5,P2707,R1007,C-1003,PM-1123,SID-1003,C25337
TRX103210,ORD688479,10/05/2022,4,P7603,R1008,C-1002,PM-1124,SID-1004,C24753
TRX104400,ORD563616,10/05/2022,5,P8444,R1009,C-1003,PM-1125,SID-1001,C21100
TRX104763,ORD540380,11/05/2022,7,P1566,R1010,C-1004,PM-1126,SID-1001,C20369
TRX100124,ORD578601,11/05/2022,5,P3193,R1001,C-1002,PM-1127,SID-1002,C24766
TRX101312,ORD696152,11/05/2022,4,P9484,R1001,C-1002,PM-1122,SID-1001,C24281
TRX102463,ORD520186,11/05/2022,2,P2653,R1002,C-1002,PM-1123,SID-1002,C23748
TRX103421,ORD581449,11/05/2022,6,P0126,R1001,C-1002,PM-1124,SID-1003,C24441
TRX104109,ORD502039,12/05/2022,6,P6794,R1002,C-1002,PM-1125,SID-1004,C28138
TRX100196,ORD595323,12/05/2022,3,P5552,R1003,C-1002,PM-1126,SID-1001,C25582
TRX100589,ORD652427,13/05/2022,5,P7834,R1004,C-1003,PM-1127,SID-1002,C25805
TRX101960,ORD533713,13/05/2022,2,P1628,R1005,C-1002,PM-1122,SID-1003,C24320
TRX103610,ORD573874,14/05/2022,4,P5107,R1006,C-1003,PM-1123,SID-1001,C25681
TRX100828,ORD641618,14/05/2022,6,P0481,R1007,C-1004,PM-1124,SID-1002,C22241
TRX104243,ORD540795,15/05/2022,2,P1840,R1001,C-1002,PM-1125,SID-1001,C22182
TRX101340,ORD521410,15/05/2022,2,P6454,R1002,C-1003,PM-1126,SID-1002,C20036
TRX101633,ORD519871,15/05/2022,4,P4101,R1003,C-1004,PM-1127,SID-1003,C24831
TRX101986,ORD688833,15/05/2022,5,P2359,R1004,C-1002,PM-1122,SID-1001,C23614
TRX104021,ORD661813,15/05/2022,7,P7251,R1005,C-1003,PM-1123,SID-1002,C25723
TRX104725,ORD661400,16/05/2022,2,P4495,R1006,C-1004,PM-1124,SID-1003,C29894
TRX100092,ORD589659,16/05/2022,5,P0225,R1007,C-1001,PM-1125,SID-1004,C21524
TRX103386,ORD584760,18/05/2022,2,P1894,R1008,C-1002,PM-1126,SID-1001,C21478
TRX101376,ORD615696,18/05/2022,2,P4355,R1009,C-1003,PM-1127,SID-1002,C27606
TRX101913,ORD652182,18/05/2022,3,P4309,R1010,C-1004,PM-1122,SID-1003,C27713
TRX102512,ORD608082,18/05/2022,3,P2707,R1001,C-1001,PM-1123,SID-1004,C28602
TRX102998,ORD686577,18/05/2022,2,P7603,R1002,C-1002,PM-1124,SID-1001,C24726
TRX103943,ORD681182,18/05/2022,4,P8444,R1003,C-1001,PM-1125,SID-1002,C23799
TRX104826,ORD520829,19/05/2022,3,P1566,R1004,C-1001,PM-1126,SID-1003,C25544
TRX100209,ORD577996,19/05/2022,3,P3193,R1005,C-1002,PM-1127,SID-1004,C21040
TRX101805,ORD532832,19/05/2022,7,P9484,R1006,C-1003,PM-1122,SID-1001,C27167
TRX101821,ORD525881,19/05/2022,5,P2653,R1006,C-1004,PM-1123,SID-1001,C29949
TRX103355,ORD660703,19/05/2022,9,P0126,R1001,C-1001,PM-1124,SID-1002,C26243
TRX103790,ORD555379,20/05/2022,1,P6794,R1002,C-1002,PM-1125,SID-1001,C26380
TRX100299,ORD519425,20/05/2022,4,P5552,R1003,C-1003,PM-1126,SID-1002,C28722
TRX101572,ORD620567,20/05/2022,4,P7834,R1004,C-1004,PM-1127,SID-1003,C22895
TRX102676,ORD683160,20/05/2022,3,P1628,R1005,C-1001,PM-1122,SID-1004,C20458
TRX104670,ORD639538,21/05/2022,3,P5107,R1006,C-1002,PM-1123,SID-1001,C28082
TRX100297,ORD507860,21/05/2022,7,P0481,R1007,C-1003,PM-1124,SID-1002,C23298
TRX100338,ORD511462,21/05/2022,3,P1840,R1008,C-1004,PM-1125,SID-1003,C22654
TRX100657,ORD595186,21/05/2022,2,P6454,R1009,C-1002,PM-1126,SID-1001,C22333
TRX101081,ORD609498,21/05/2022,4,P4101,R1010,C-1002,PM-1127,SID-1002,C26191
TRX101280,ORD528528,21/05/2022,5,P2359,R1001,C-1003,PM-1122,SID-1001,C27222
TRX103287,ORD663181,22/05/2022,2,P7251,R1001,C-1002,PM-1123,SID-1002,C24669
TRX100173,ORD695923,22/05/2022,2,P4495,R1002,C-1003,PM-1124,SID-1003,C25286
TRX100702,ORD552472,22/05/2022,6,P0225,R1001,C-1004,PM-1125,SID-1001,C26342
TRX102466,ORD668605,22/05/2022,7,P1894,R1002,C-1002,PM-1126,SID-1002,C28870
TRX102921,ORD675265,22/05/2022,6,P4355,R1003,C-1002,PM-1127,SID-1003,C25026
TRX103472,ORD516253,23/05/2022,3,P4309,R1004,C-1002,PM-1122,SID-1004,C29913
TRX100056,ORD627394,23/05/2022,3,P2707,R1005,C-1002,PM-1123,SID-1001,C26773
TRX100437,ORD682887,23/05/2022,2,P7603,R1006,C-1002,PM-1124,SID-1002,C23205
TRX101015,ORD534986,23/05/2022,5,P8444,R1007,C-1002,PM-1125,SID-1003,C26822
TRX101433,ORD605159,23/05/2022,3,P1566,R1001,C-1003,PM-1126,SID-1004,C25828
TRX104839,ORD620684,24/05/2022,7,P3193,R1002,C-1002,PM-1127,SID-1001,C21250
TRX100472,ORD662371,25/05/2022,5,P9484,R1003,C-1003,PM-1122,SID-1002,C25473
TRX104746,ORD688098,26/05/2022,7,P2653,R1004,C-1004,PM-1123,SID-1003,C29065
TRX100205,ORD597139,26/05/2022,3,P0126,R1005,C-1002,PM-1124,SID-1004,C29529
TRX100212,ORD562647,26/05/2022,2,P6794,R1006,C-1003,PM-1125,SID-1001,C22069
TRX100883,ORD689905,26/05/2022,3,P5552,R1007,C-1004,PM-1126,SID-1001,C20479
TRX103274,ORD528957,26/05/2022,2,P7834,R1008,C-1002,PM-1127,SID-1002,C29342
TRX103339,ORD678788,26/05/2022,3,P1628,R1009,C-1003,PM-1122,SID-1001,C24739
TRX104174,ORD597544,27/05/2022,1,P5107,R1010,C-1004,PM-1123,SID-1002,C25231
TRX100073,ORD643706,27/05/2022,3,P0481,R1001,C-1001,PM-1124,SID-1003,C21205
TRX100896,ORD546577,28/05/2022,4,P1840,R1002,C-1002,PM-1125,SID-1004,C23600
TRX101501,ORD637398,28/05/2022,2,P6454,R1003,C-1003,PM-1126,SID-1001,C26159
TRX104734,ORD577056,29/05/2022,1,P4101,R1004,C-1004,PM-1127,SID-1002,C27062
TRX100325,ORD517005,29/05/2022,3,P2359,R1005,C-1001,PM-1122,SID-1003,C25146
TRX103737,ORD605089,29/05/2022,4,P7251,R1006,C-1002,PM-1123,SID-1001,C29424
TRX104766,ORD565420,30/05/2022,3,P4495,R1006,C-1001,PM-1124,SID-1002,C25142
TRX100527,ORD538467,30/05/2022,3,P0225,R1001,C-1001,PM-1125,SID-1001,C22332
TRX102064,ORD611104,30/05/2022,6,P1894,R1002,C-1002,PM-1126,SID-1002,C21194
TRX102459,ORD676054,30/05/2022,1,P4355,R1003,C-1003,PM-1127,SID-1003,C28609
TRX102594,ORD560469,30/05/2022,3,P4309,R1004,C-1004,PM-1122,SID-1001,C28416
TRX103352,ORD516368,30/05/2022,6,P2707,R1005,C-1001,PM-1123,SID-1002,C29720
TRX104664,ORD530589,30/05/2022,7,P7603,R1006,C-1002,PM-1124,SID-1003,C25863
TRX104824,ORD626021,31/05/2022,2,P8444,R1007,C-1003,PM-1125,SID-1004,C22985
TRX100331,ORD660247,31/05/2022,4,P1566,R1008,C-1004,PM-1126,SID-1001,C27773
TRX101335,ORD645626,31/05/2022,3,P3193,R1009,C-1001,PM-1127,SID-1002,C29562
TRX102145,ORD687551,31/05/2022,6,P9484,R1010,C-1002,PM-1122,SID-1003,C22735
TRX102804,ORD528742,31/05/2022,2,P2653,R1001,C-1003,PM-1123,SID-1004,C27679
TRX103812,ORD631604,31/05/2022,4,P0126,R1001,C-1004,PM-1124,SID-1001,C26673
TRX104741,ORD569087,01/06/2022,5,P6794,R1002,C-1002,PM-1125,SID-1002,C27244
TRX100831,ORD566629,01/06/2022,4,P5552,R1001,C-1002,PM-1126,SID-1003,C22672
TRX101129,ORD601078,01/06/2022,3,P7834,R1002,C-1003,PM-1127,SID-1004,C26271
TRX101582,ORD605578,01/06/2022,3,P1628,R1003,C-1002,PM-1122,SID-1001,C28234
TRX101953,ORD535314,01/06/2022,1,P5107,R1004,C-1003,PM-1123,SID-1001,C23541
TRX101994,ORD610796,01/06/2022,3,P0481,R1005,C-1004,PM-1124,SID-1002,C23526
TRX101997,ORD662707,01/06/2022,4,P1840,R1006,C-1002,PM-1125,SID-1001,C26479
TRX102932,ORD682666,01/06/2022,5,P6454,R1007,C-1002,PM-1126,SID-1002,C20420
TRX103819,ORD666362,02/06/2022,1,P4101,R1001,C-1002,PM-1127,SID-1003,C27082
TRX102669,ORD674005,02/06/2022,6,P2359,R1002,C-1002,PM-1122,SID-1004,C22334
TRX102750,ORD681534,02/06/2022,9,P7251,R1003,C-1002,PM-1123,SID-1001,C26039
TRX103547,ORD592181,02/06/2022,4,P4495,R1004,C-1002,PM-1124,SID-1002,C21225
TRX104633,ORD599245,03/06/2022,6,P0225,R1005,C-1003,PM-1125,SID-1003,C29961
TRX100870,ORD592197,03/06/2022,4,P1894,R1006,C-1002,PM-1126,SID-1001,C29709
TRX101065,ORD510364,03/06/2022,5,P4355,R1007,C-1003,PM-1127,SID-1002,C24476
TRX101901,ORD593166,03/06/2022,2,P4309,R1008,C-1004,PM-1122,SID-1001,C27462
TRX103531,ORD541640,03/06/2022,4,P2707,R1009,C-1002,PM-1123,SID-1002,C28379
TRX103608,ORD522946,03/06/2022,4,P7603,R1010,C-1003,PM-1124,SID-1003,C28782
